object_id,view_angle,box_img_ratio,CD,max. CD,HD,Dice,IoGT,IoP,IoU,SSIM,MS-SSIM,FSIM,GMSD,ZNCC,IoGT-BB
25470,-45_30,0.0421743392944335,0.046464,0.285915,0.152223,0.653061,0.522643,0.87021,0.484848,0.5493908532418549,0.519654393196106,0.650701105594635,0.2608685195446014,0.7686337476637697,
25470,225_30,0.0579605102539062,0.052193,0.315731,0.164181,0.55045,0.432936,0.755527,0.379739,0.5274876170885384,0.4879848957061767,0.621619701385498,0.2618956565856933,0.8002124838792601,
25470,75_30,0.0,0.072164,0.360127,0.24894,0.321628,0.235821,0.5056,0.191631,0.3008328872090999,0.3674609661102295,0.5368947982788086,0.2776538431644439,0.5941342440781753,
25470,15_30,0.0119552612304687,0.066248,0.313334,0.203855,0.600787,0.45563,0.881674,0.429375,0.4018902663634445,0.5011016130447388,0.6513869762420654,0.247328296303749,0.6456051036709369,
25470,45_30,0.0,0.063135,0.322062,0.183233,0.551144,0.437037,0.745891,0.3804,0.4737913195701849,0.500294029712677,0.6753168106079102,0.2629035413265228,0.71225663135669,
25470,135_30,0.0,0.050446,0.255906,0.145867,0.655963,0.530022,0.860409,0.488055,0.4578350901172017,0.5158739686012268,0.6436763405799866,0.2659596502780914,0.728740933435058,
25470,165_30,0.0120058059692382,0.030039,0.199343,0.085014,0.917985,0.935532,0.901083,0.848402,0.513650717189985,0.5412634015083313,0.6725464463233948,0.240587517619133,0.723469949093904,
25470,-15_30,0.0306262969970703,0.063567,0.263759,0.200669,0.566072,0.465064,0.723131,0.39477,0.4954390442593792,0.5403081178665161,0.6895280480384827,0.2417242228984832,0.6580746511713276,
25470,255_30,0.0076322555541992,0.028929,0.169225,0.061753,0.960286,0.948235,0.972647,0.923606,0.6312176151943442,0.528796374797821,0.6313889026641846,0.2597618401050567,0.8405537619205606,
25470,195_30,0.0306262969970703,0.029734,0.214862,0.10346,0.935406,0.974802,0.89907,0.87865,0.5676397027727602,0.5610231757164001,0.6885614991188049,0.2371759265661239,0.7452771509491417,
25470,105_30,0.0,0.07306,0.38877,0.214625,0.385432,0.284328,0.598116,0.238722,0.3621227788832683,0.3582795560359955,0.5545971989631653,0.3065051138401031,0.5629863424791894,
25470,285_30,0.004495620727539,0.031577,0.120587,0.073711,0.966919,0.951373,0.982982,0.935957,0.6598323135678787,0.570442795753479,0.6795613169670105,0.2491347342729568,0.861332629110492,
36327,105_30,0.0987701416015625,0.011556,0.088293,0.025467,0.924444,0.954128,0.896552,0.859504,0.8823924138082166,0.8663232326507568,0.7704387307167053,0.1794539093971252,0.9528449331053416,
36327,225_30,0.112889289855957,0.034582,0.135127,0.092124,0.673152,0.765487,0.600694,0.507331,0.8129116842389774,0.7088809013366699,0.6677473783493042,0.2214637249708175,0.848540396674076,
36327,195_30,0.0888786315917968,0.016968,0.103042,0.043025,0.895522,0.921053,0.871369,0.810811,0.8983611920225576,0.8453899025917053,0.714493989944458,0.1766917705535888,0.9509003016537868,
36327,-45_30,0.1620845794677734,0.010989,0.077159,0.025403,0.914798,0.940092,0.89083,0.842975,0.9015452946280488,0.8785764575004578,0.7641714215278625,0.1618565917015075,0.9597963492819668,
36327,165_30,0.0882959365844726,0.013262,0.083368,0.033442,0.940133,0.946429,0.933921,0.887029,0.926349658762465,0.913499355316162,0.7989703416824341,0.1440193355083465,0.9802069998520356,
