object_id,view_angle,box_img_ratio,CD,max. CD,HD,Dice,IoGT,IoP,IoU,SSIM,MS-SSIM,FSIM,GMSD,ZNCC,IoGT-BB
108259,195_30,0.0290336608886718,0.014313,0.109805,0.038877,0.935018,0.992337,0.883959,0.877966,0.8852290737128456,0.8697935938835144,0.7745118737220764,0.1649968177080154,0.9677902984828328,
108259,-15_30,0.0288648605346679,0.01283,0.114398,0.031704,0.947009,0.996403,0.90228,0.899351,0.8694910988302611,0.8494337201118469,0.7496850490570068,0.175136536359787,0.9613926875324608,
108259,165_30,0.0070457458496093,0.015306,0.093324,0.038097,0.904605,0.989209,0.833333,0.825826,0.8636198089083708,0.8272441029548645,0.7349311709403992,0.1793247312307357,0.9464969197218678,
108259,135_30,0.0489988327026367,0.046853,0.173614,0.125032,0.660522,0.884774,0.526961,0.493119,0.7258707910737558,0.6496326327323914,0.6651625037193298,0.2222345024347305,0.7776614408091403,
108259,225_30,0.035980224609375,0.014138,0.112585,0.036679,0.956522,0.987755,0.927203,0.916667,0.8935228545597766,0.8854530453681946,0.7826522588729858,0.1487293839454651,0.9736001760031296,
108259,285_30,0.0233173370361328,0.043005,0.183629,0.115564,0.607313,0.737452,0.516216,0.436073,0.7566708236689195,0.6879599690437317,0.6684391498565674,0.2179430723190307,0.8409887629428163,
108259,105_30,0.0443000793457031,0.04378,0.181648,0.110072,0.599369,0.791667,0.482234,0.427928,0.7408527184003412,0.637682318687439,0.6489784121513367,0.2503156661987304,0.7557996698113586,
108259,15_30,0.0070695877075195,0.01429,0.064838,0.03347,0.905983,0.963636,0.854839,0.828125,0.8455617757196732,0.7951379418373108,0.7185460925102234,0.1916103065013885,0.9391450760606084,
108259,75_30,0.0444869995117187,0.074863,0.323399,0.205009,0.459391,0.763713,0.328494,0.298188,0.6816373663805515,0.5818943381309509,0.6296924948692322,0.2922768294811249,0.6098760012956483,
108259,255_30,0.0233173370361328,0.067707,0.310988,0.186368,0.549075,0.736641,0.437642,0.378431,0.676232024292797,0.6104077696800232,0.6468334794044495,0.2374634593725204,0.7420824410589754,
108259,45_30,0.0482702255249023,0.025842,0.200361,0.068344,0.801214,0.916667,0.71159,0.668354,0.7546218463350015,0.6602488160133362,0.6488975882530212,0.2190804630517959,0.7820225311573711,
