object_id,view_angle,box_img_ratio,CD,max. CD,HD,Dice,IoGT,IoP,IoU,SSIM,MS-SSIM,FSIM,GMSD,ZNCC,IoGT-BB
108259,195_30,0.0290336608886718,0.013621,0.067592,0.033109,0.906977,0.991525,0.835714,0.829787,0.8931943269385817,0.8868785500526428,0.7834981679916382,0.1545560359954834,0.9709861528563904,
108259,-15_30,0.0288648605346679,0.019651,0.164983,0.059811,0.865424,0.779851,0.972093,0.762774,0.8916680357399468,0.8910613059997559,0.7954713702201843,0.1508486121892929,0.975580898040164,
108259,165_30,0.0070457458496093,0.017477,0.164802,0.050092,0.873239,0.789091,0.977477,0.775,0.9058526376779662,0.9106602668762208,0.8287655711174011,0.1419074833393097,0.9807566755243552,
108259,135_30,0.0489988327026367,0.013922,0.072151,0.033074,0.900685,0.985019,0.829653,0.819315,0.8629742990699151,0.8300008177757263,0.7518184185028076,0.1682973653078079,0.9583388933676504,
108259,225_30,0.035980224609375,0.01227,0.10594,0.038587,0.964143,0.991803,0.937984,0.930769,0.8862316273421307,0.8766160607337952,0.7597188353538513,0.1586866229772567,0.9662093485305228,
108259,285_30,0.0233173370361328,0.018473,0.090385,0.058232,0.914062,0.928571,0.9,0.841727,0.8762978887148989,0.8665873408317566,0.759321391582489,0.1628820747137069,0.959944139737472,
108259,105_30,0.0443000793457031,0.038919,0.174335,0.110685,0.893993,0.976834,0.824104,0.808307,0.8770239067675463,0.8411603569984436,0.733641505241394,0.1640904545783996,0.9624197452587894,
108259,15_30,0.0070695877075195,0.019424,0.160848,0.058444,0.874251,0.790614,0.977679,0.776596,0.8980692922046407,0.900783360004425,0.8110825419425964,0.1473161727190017,0.9788420611139524,
108259,75_30,0.0444869995117187,0.013919,0.116579,0.038748,0.937143,0.949807,0.924812,0.88172,0.8767280807048492,0.8501822352409363,0.7473464012145996,0.1564962565898895,0.968593574656592,
108259,255_30,0.0233173370361328,0.011741,0.06887,0.029774,0.966732,0.964844,0.968627,0.935606,0.8768512964360675,0.8534356951713562,0.7390819787979126,0.162549152970314,0.956017615042394,
108259,45_30,0.0482702255249023,0.011285,0.065181,0.028356,0.959847,1.0,0.922794,0.922794,0.872742078376082,0.8604156374931335,0.782023012638092,0.1538626849651336,0.9712861036781458,
108259,-45_30,0.0359039306640625,0.011239,0.104322,0.035952,0.957486,0.992337,0.925,0.91844,0.88648597682283,0.8767854571342468,0.7685060501098633,0.155578926205635,0.9663106579638168,
111863,-45_30,0.0317764282226562,0.009131,0.053864,0.021701,0.919094,0.940397,0.898734,0.850299,0.9350054240317736,0.912693440914154,0.773446261882782,0.1381109207868576,0.965157212891948,
111863,135_30,0.0260810852050781,0.008061,0.046663,0.01982,0.924812,0.960938,0.891304,0.86014,0.9476641364468952,0.9201095104217528,0.7908756732940674,0.1273430585861206,0.9630148130260476,
111863,15_30,0.0188922882080078,0.010472,0.050577,0.025323,0.917492,0.863354,0.978873,0.847561,0.9378792076467944,0.9122727513313292,0.7741563320159912,0.1285643726587295,0.9585301993164244,
111863,225_30,0.0302200317382812,0.006646,0.045991,0.015398,0.885993,0.957746,0.824242,0.795322,0.9403831936893002,0.9042523503303528,0.7929846048355103,0.1163471937179565,0.9542243373812004,
111863,45_30,0.0259580612182617,0.018864,0.242326,0.057129,0.889655,0.928058,0.854305,0.801242,0.9389870476084596,0.8858559727668762,0.751683235168457,0.1299049854278564,0.9518880059998228,
111863,165_30,0.0188922882080078,0.05766,0.373787,0.191498,0.774411,0.756579,0.793103,0.631868,0.8866705276394408,0.7738015055656433,0.6263170838356018,0.2039190381765365,0.8806048738814598,
111863,195_30,0.020395278930664,0.008965,0.047291,0.020174,0.972136,0.98125,0.96319,0.945783,0.9323440382487468,0.9008788466453552,0.7576438188552856,0.1422373056411743,0.9519600982469306,
111863,255_30,0.0290689468383789,0.006957,0.048958,0.016555,0.948097,0.913333,0.985612,0.901316,0.9450502012597496,0.9123905301094056,0.795758068561554,0.1157379746437072,0.9621322279904776,
111863,-15_30,0.020395278930664,0.009969,0.051615,0.022635,0.975758,1.0,0.952663,0.952663,0.9210329321377656,0.879111111164093,0.753417432308197,0.1465340703725814,0.9433105867917684,
111863,75_30,0.0324430465698242,0.020526,0.238557,0.063642,0.864048,0.940789,0.798883,0.760638,0.9372907803753494,0.8695479035377502,0.7144678831100464,0.1326490938663482,0.9484307801175356,
111863,105_30,0.0330028533935546,0.020632,0.249065,0.062159,0.793103,0.756579,0.833333,0.657143,0.9299815380929964,0.8462295532226562,0.6963140368461609,0.1496728956699371,0.935513821178474,
111863,285_30,0.0294170379638671,0.009329,0.061358,0.020842,0.916944,0.907895,0.926174,0.846626,0.9456421097424886,0.9200448989868164,0.79109787940979,0.1214247345924377,0.9676008428124208,
112273,135_30,0.0724353790283203,0.020082,0.130153,0.06174,0.965612,0.991525,0.941019,0.933511,0.8864117619779557,0.8752422332763672,0.7929229140281677,0.1504845917224884,0.9716412565636164,
112273,15_30,0.0055475234985351,0.065924,0.310441,0.202339,0.861199,0.78,0.961268,0.756233,0.8961490717659826,0.896068274974823,0.8223659992218018,0.1408829241991043,0.9805581667460884,
112273,-45_30,0.060469627380371,0.034103,0.227813,0.100274,0.803053,0.716621,0.913194,0.670918,0.861413137408598,0.8446182608604431,0.769048273563385,0.1621330827474594,0.9553249786524776,
112273,-15_30,0.0494098663330078,0.066028,0.291943,0.207475,0.851393,0.772472,0.948276,0.74124,0.8798388067717056,0.859798014163971,0.7784911394119263,0.1554595232009887,0.9670382759941598,
112273,105_30,0.0769901275634765,0.037514,0.21442,0.107141,0.814696,0.712291,0.951493,0.687332,0.8955330819961715,0.898036003112793,0.8065758347511292,0.143661081790924,0.9766035077946116,
