object_id,view_angle,box_img_ratio,CD,max. CD,HD,Dice,IoGT,IoP,IoU,SSIM,MS-SSIM,FSIM,GMSD,ZNCC,IoGT-BB
83248,-45_30,0.0395069122314453,0.005933,0.074867,0.014005,0.974194,0.974194,0.974194,0.949686,0.9463393448420938,0.9446091651916504,0.8285415768623352,0.1292349398136139,0.9758901543386636,0.46875
83248,135_30,0.066650390625,0.00588,0.059161,0.013791,0.972527,0.983333,0.961957,0.946524,0.9528320264096342,0.9487021565437316,0.8427119255065918,0.122631549835205,0.9762847243536308,0.625
83248,225_30,0.0394678115844726,0.00582,0.070749,0.013363,0.983923,0.974522,0.993506,0.968354,0.9489492359054368,0.9446932673454284,0.8217312097549438,0.1320310086011886,0.9764261413350508,0.46875
83248,75_30,0.0392990112304687,0.006856,0.042832,0.017173,0.959064,1.0,0.921348,0.921348,0.9427963727605136,0.9140804409980774,0.7949507236480713,0.1411409378051757,0.965574265246547,0.875
83248,105_30,0.0444765090942382,0.007991,0.060842,0.02305,0.949853,0.993827,0.909605,0.904494,0.946215545445818,0.9293474555015564,0.814296543598175,0.1363666504621505,0.970984316927918,0.65625
83248,255_30,0.0228004455566406,0.00547,0.068731,0.01128,0.984127,0.981013,0.987261,0.96875,0.9623489755044832,0.96608704328537,0.8844323754310608,0.1089851334691047,0.9894871118144016,0.375
83248,45_30,0.0504474639892578,0.005701,0.061596,0.012453,0.980282,0.977528,0.983051,0.961326,0.9442591331163696,0.9400532841682434,0.8271065354347229,0.1307236403226852,0.9778186865259269,0.625
83248,-15_30,0.0368232727050781,0.005848,0.060246,0.01342,0.984026,0.987179,0.980892,0.968553,0.9547842456010696,0.9616503715515136,0.8817370533943176,0.115029402077198,0.9816578586858112,1.0
83248,15_30,0.0209817886352539,0.005863,0.072234,0.014379,0.977918,0.981013,0.974843,0.95679,0.9353483922540776,0.932352602481842,0.8022392988204956,0.1491058468818664,0.9745348958150788,0.75
83248,195_30,0.0370111465454101,0.005806,0.069372,0.013557,0.984127,0.987261,0.981013,0.96875,0.958829427354172,0.9660580158233644,0.8936804533004761,0.1099124923348426,0.9829070754892458,0.75
83248,285_30,0.0234146118164062,0.005265,0.068667,0.010273,0.984227,0.975,0.993631,0.968944,0.9613605148650696,0.9673758149147034,0.8838340640068054,0.1075827628374099,0.9897525402006382,0.375
83248,165_30,0.0250282287597656,0.005806,0.059743,0.014065,0.987179,1.0,0.974684,0.974684,0.9610621021305832,0.9659441113471984,0.8938599228858948,0.1089375764131546,0.9853177876515272,0.875
88399,-15_30,0.0581703186035156,0.009219,0.076748,0.027233,0.945055,0.948529,0.941606,0.895833,0.9418939699949926,0.9390578269958496,0.8153499364852905,0.1321513205766677,0.9687838188949184,0.4166666567325592
88399,285_30,0.0338554382324218,0.011723,0.082646,0.030199,0.890282,0.940397,0.845238,0.80226,0.9361454585013896,0.9037092328071594,0.7471673488616943,0.1443238407373428,0.9585570296897375,0.2083333283662796
88399,255_30,0.0338554382324218,0.010825,0.099439,0.026756,0.876623,0.9,0.85443,0.780347,0.9402551841441472,0.9128401279449464,0.7612737417221069,0.1379287987947464,0.9621558938185808,0.2083333283662796
88399,15_30,0.0528469085693359,0.00773,0.061474,0.020105,0.951311,1.0,0.907143,0.907143,0.9334778597935356,0.9246854186058044,0.7875622510910034,0.1477993130683899,0.973678549400279,0.4444444477558136
88399,45_30,0.0299148559570312,0.007115,0.057668,0.015468,0.93633,0.976562,0.899281,0.880282,0.9532721926461016,0.9412304759025574,0.8289210200309753,0.1172269284725189,0.9815036849960296,0.4166666567325592
88399,75_30,0.0127124786376953,0.010881,0.116778,0.027096,0.880866,0.96063,0.813333,0.787097,0.9261381582438868,0.8814759254455566,0.7354503273963928,0.1691328734159469,0.952068069170382,0.1875
88399,135_30,0.0340757369995117,0.008365,0.085871,0.021868,0.934783,0.984733,0.889655,0.877551,0.9495926710564636,0.9354258179664612,0.7988592982292175,0.126647412776947,0.9766615865558776,0.4166666567325592
88399,165_30,0.0528469085693359,0.007847,0.060999,0.020457,0.950943,1.0,0.906475,0.906475,0.9338832833890688,0.9209786057472228,0.7797457575798035,0.149570032954216,0.9698915946393556,0.4444444477558136
88399,225_30,0.0441398620605468,0.008581,0.06155,0.023675,0.95941,0.948905,0.970149,0.921986,0.950302376305796,0.9442639350891112,0.8280491828918457,0.1169484928250312,0.9711167903325876,0.2916666567325592
88399,195_30,0.0560760498046875,0.010836,0.06894,0.031509,0.918919,0.918919,0.918919,0.85,0.9450870364877404,0.9384899735450744,0.814862072467804,0.1322376579046249,0.9645921644838972,0.5555555820465088
88399,105_30,0.0204219818115234,0.007947,0.094416,0.023561,0.968992,0.961538,0.976562,0.93985,0.9500631091463124,0.9186632633209229,0.7610158324241638,0.1329026222229004,0.9762399765210368,0.1666666716337204
88399,-45_30,0.0441398620605468,0.008842,0.078885,0.025916,0.956204,0.942446,0.97037,0.916084,0.9473058566382294,0.9349942803382874,0.8339136838912964,0.1198832616209983,0.9640572386819758,0.2916666567325592
