object_id,view_angle,box_img_ratio,CD,max. CD,HD,Dice,IoGT,IoP,IoU,SSIM,MS-SSIM,FSIM,GMSD,ZNCC,IoGT-BB
24230,45_30,0.045724868774414,0.008055,0.09937,0.014864,0.965289,0.979866,0.95114,0.932907,0.9182977476008166,0.9336983561515808,0.8589162826538086,0.1244219318032264,0.9860412439336956,0.46875
24230,255_30,0.0320034027099609,0.008154,0.099823,0.015663,0.988314,0.989967,0.986667,0.976898,0.8913241330785897,0.9204699397087096,0.8097035884857178,0.1459350287914276,0.980155932393863,0.65625
24230,75_30,0.0494098663330078,0.008504,0.090832,0.023662,0.974705,0.953795,0.996552,0.950658,0.9312713466645756,0.9328412413597108,0.8908533453941345,0.100760743021965,0.9873229537040656,0.0
24230,15_30,0.0199813842773437,0.008029,0.095798,0.015125,0.983278,0.97351,0.993243,0.967105,0.909411706808307,0.9272541999816896,0.8651407361030579,0.1314333081245422,0.982854837778005,0.46875
24230,-45_30,0.0416851043701171,0.008536,0.100153,0.018189,0.97545,0.967532,0.983498,0.952077,0.8843564804745714,0.8937408924102783,0.7724525332450867,0.1590467393398285,0.9745911855649604,0.65625
24230,165_30,0.0218524932861328,0.008068,0.098574,0.015304,0.978151,0.966777,0.989796,0.957237,0.906079024502974,0.94066721200943,0.9052363634109496,0.1172657534480094,0.988959330045658,0.75
24230,105_30,0.051727294921875,0.008238,0.097251,0.016752,0.978151,0.966777,0.989796,0.957237,0.9206826605287186,0.9263293147087096,0.8459285497665405,0.1288609504699707,0.9844533481228632,0.75
24230,135_30,0.0538711547851562,0.008254,0.098161,0.016269,0.978297,0.966997,0.989865,0.957516,0.9103175218548226,0.9281497597694396,0.8580010533332825,0.1313627362251281,0.9840123866748044,0.875
24230,195_30,0.0349197387695312,0.008338,0.101295,0.015958,0.965404,0.966997,0.963816,0.933121,0.8948968135354315,0.9359338879585266,0.9043227434158324,0.1213914901018142,0.9873149891157454,1.0
24230,225_30,0.0435333251953125,0.008083,0.099457,0.01499,0.969799,0.973064,0.966555,0.941368,0.9012080088840418,0.9401833415031432,0.8863894939422607,0.1213509067893028,0.9834140203317396,0.75
24230,-15_30,0.0362920761108398,0.007959,0.099705,0.014133,0.976821,0.986622,0.967213,0.954693,0.8990714067287592,0.916869342327118,0.8260617256164551,0.1478178799152374,0.9797990226691662,1.0
24230,285_30,0.031808853149414,0.009263,0.100199,0.027928,0.974194,0.967949,0.980519,0.949686,0.8887080245261687,0.8978864550590515,0.7663072943687439,0.1557772606611251,0.967129570723148,0.65625
24338,-15_30,0.1257381439208984,0.020873,0.167776,0.067525,0.91678,0.930748,0.903226,0.846348,0.7815249635715971,0.6708483695983887,0.6508808135986328,0.2448985874652862,0.842297834124282,0.6000000238418579
24338,195_30,0.1147499084472656,0.013761,0.16597,0.035093,0.95927,0.955245,0.963329,0.921727,0.80240350696629,0.701924741268158,0.6676111221313477,0.2303353399038314,0.8856141145152003,0.699999988079071
24338,225_30,0.1864528656005859,0.020283,0.204408,0.085731,0.865741,0.816594,0.921182,0.763265,0.7821342384387318,0.6682938933372498,0.684735894203186,0.2259146869182586,0.8406348074069934,0.2399999946355819
24338,135_30,0.0253658294677734,0.024354,0.30068,0.130691,0.855107,0.778098,0.949033,0.746888,0.6520278567141028,0.4637210071086883,0.6137706637382507,0.2610655725002289,0.6348601345887249,0.0299999993294477
