object_id,view_angle,box_img_ratio,CD,max. CD,HD,Dice,IoGT,IoP,IoU,SSIM,MS-SSIM,FSIM,GMSD,ZNCC,IoGT-BB
134855,-45_30,0.1172561645507812,0.00845,0.085561,0.02244,0.984081,0.988372,0.979827,0.968661,0.8873160594907615,0.9091753363609314,0.8470728397369385,0.1553710103034973,0.9719373796747462,
134855,-15_30,0.0419158935546875,0.008638,0.081926,0.021094,0.984701,0.994382,0.975207,0.969863,0.8896389505521045,0.9147319197654724,0.8442465662956238,0.1601393669843673,0.9785789210593504,
134855,195_30,0.0419158935546875,0.008275,0.079835,0.021671,0.985632,0.988473,0.982808,0.971671,0.9071685422449274,0.9330217242240906,0.8770519495010376,0.1427559107542038,0.9825620299799088,
134855,45_30,0.0058765411376953,0.008493,0.080611,0.022794,0.991404,0.997118,0.985755,0.982955,0.9229527100108814,0.9441070556640624,0.8764751553535461,0.1258110553026199,0.985831678013532,
134855,15_30,0.015751838684082,0.008482,0.081339,0.022519,0.982955,1.0,0.96648,0.96648,0.9106418739462812,0.9381247162818908,0.8770233392715454,0.1392771750688552,0.9850360752094536,
134855,225_30,0.1172561645507812,0.00833,0.084291,0.022579,0.981132,0.97971,0.982558,0.962963,0.8960290670317053,0.9156221747398376,0.8576723337173462,0.1516650766134262,0.9749863621536748,
134855,255_30,0.1085472106933593,0.008481,0.083557,0.022416,0.984127,0.994169,0.974286,0.96875,0.8955366178916062,0.9119348526000975,0.844451904296875,0.1550447344779968,0.9696784316403928,
134855,285_30,0.1087474822998046,0.008413,0.086149,0.021275,0.982808,0.991329,0.974432,0.966197,0.8962257761068481,0.9154455065727234,0.8429672718048096,0.1532270163297653,0.9721886196736736,
134855,165_30,0.0156412124633789,0.008463,0.086643,0.022629,0.988539,0.991379,0.985714,0.977337,0.9198327283383336,0.9414685368537904,0.8829471468925476,0.1330160051584243,0.982258957513966,
134855,105_30,0.0018310546875,0.008656,0.085252,0.02386,0.979943,0.991304,0.968839,0.960674,0.9429493278527864,0.9587981104850768,0.9092995524406432,0.1071416437625885,0.9899760761492472,
134855,75_30,0.0018310546875,0.008648,0.083888,0.023932,0.984218,0.991329,0.977208,0.968927,0.9399641170758132,0.9579188823699952,0.905546486377716,0.1097081005573272,0.9899249344506345,
134855,135_30,0.0058765411376953,0.008331,0.083179,0.02267,0.984081,0.988372,0.979827,0.968661,0.930758920754358,0.9505513310432434,0.8915444016456604,0.1182113885879516,0.9866156652073774,
137239,-15_30,0.0894308090209961,0.009559,0.073308,0.030423,0.94501,0.995708,0.899225,0.895753,0.9003731466296369,0.8724616169929504,0.7409335374832153,0.1661185324192047,0.9431497995675948,
137239,165_30,0.0439357757568359,0.008282,0.095092,0.026259,0.962185,0.982833,0.942387,0.927126,0.93752768226961,0.9211295247077942,0.7739657759666443,0.1417566388845443,0.9658690750074652,
137239,105_30,0.04351806640625,0.006798,0.073086,0.022867,0.95671,0.948498,0.965066,0.917012,0.9511946388364764,0.96626216173172,0.911899983882904,0.101163238286972,0.989625433684212,
137239,225_30,0.0492210388183593,0.007118,0.076004,0.020461,0.983051,0.995708,0.970711,0.966667,0.969332529753405,0.9751484990119934,0.9131485223770142,0.087549977004528,0.9920103203252432,
137239,285_30,0.1022930145263671,0.010619,0.056741,0.031248,0.947154,0.995726,0.903101,0.899614,0.8945835993141656,0.8540261387825012,0.7209988236427307,0.1863864660263061,0.9287770303531722,
137239,195_30,0.0472240447998046,0.007403,0.060127,0.023012,0.978723,0.987124,0.970464,0.958333,0.9647558782083624,0.9698702692985536,0.9002381563186646,0.0932469367980957,0.9907980456290938,
137239,255_30,0.0655460357666015,0.007184,0.058002,0.02009,0.974684,0.99569,0.954545,0.950617,0.9585114780108794,0.9598992466926576,0.8847008347511292,0.1075335443019867,0.9882284602475626,
137239,-45_30,0.1380615234375,0.011092,0.051258,0.031869,0.939024,0.991416,0.891892,0.885057,0.911325262751013,0.890768826007843,0.7871760129928589,0.151932880282402,0.9558384034032692,
137239,45_30,0.0453300476074218,0.008865,0.068193,0.026689,0.95082,0.987234,0.916996,0.90625,0.9444504505527792,0.9575634598731996,0.894437313079834,0.1032235771417617,0.9846368178089058,
137239,75_30,0.0383586883544921,0.007386,0.077039,0.025714,0.966527,0.974684,0.958506,0.935223,0.9381785036611628,0.9509968757629396,0.8871540427207947,0.1141299679875373,0.9832305697172,
137239,135_30,0.0483417510986328,0.007591,0.094955,0.023678,0.976842,1.0,0.954733,0.954733,0.957437515275664,0.9588314890861512,0.8826892971992493,0.1025385558605194,0.9835661934369097,
137239,15_30,0.0473909378051757,0.008708,0.080475,0.028772,0.96281,0.978992,0.947154,0.928287,0.9198653634838464,0.9030818939208984,0.7687170505523682,0.1445452272891998,0.9620796280915324,
