object_id,view_angle,box_img_ratio,CD,max. CD,HD,Dice,IoGT,IoP,IoU,SSIM,MS-SSIM,FSIM,GMSD,ZNCC,IoGT-BB
108259,195_30,0.0290336608886718,0.006312,0.047873,0.012097,0.971545,0.995833,0.948413,0.944664,0.922686369698867,0.9439945220947266,0.8913787007331848,0.1117687299847602,0.9883695171501248,
108259,-15_30,0.0288648605346679,0.006437,0.039411,0.012983,0.967742,0.983607,0.952381,0.9375,0.9205796848999752,0.9396879076957704,0.8968374133110046,0.1154189854860305,0.9853287787856148,
108259,165_30,0.0070457458496093,0.006356,0.038979,0.012354,0.977505,0.995833,0.959839,0.956,0.9279566766470504,0.9441792964935304,0.9010804295539856,0.1089672520756721,0.9894000008546716,
108259,135_30,0.0489988327026367,0.006469,0.041781,0.013218,0.97166,1.0,0.944882,0.944882,0.9111176264528104,0.9169411659240724,0.8693311810493469,0.13010835647583,0.9861585389258742,
108259,225_30,0.035980224609375,0.006647,0.047147,0.01307,0.973737,0.99177,0.956349,0.948819,0.9116042637812238,0.927452802658081,0.8624451756477356,0.1165278777480125,0.9791848533234708,
108259,285_30,0.0233173370361328,0.00652,0.048831,0.012922,0.963855,0.983607,0.944882,0.930233,0.9053829444005328,0.9324710965156556,0.8792963624000549,0.1156164556741714,0.9838878847026684,
108259,105_30,0.0443000793457031,0.00671,0.039888,0.01362,0.972,0.995902,0.949219,0.945525,0.9122420551103144,0.9079236388206482,0.8387799859046936,0.1395641267299652,0.9838210534658558,
108259,15_30,0.0070695877075195,0.006498,0.041279,0.013196,0.979592,1.0,0.96,0.96,0.9180744435490388,0.9380502700805664,0.9009987711906432,0.1185206770896911,0.9898308829536818,
108259,75_30,0.0444869995117187,0.006916,0.044828,0.014109,0.966203,0.983806,0.949219,0.934615,0.9100775161755876,0.9025428295135498,0.8264504075050354,0.1424035727977752,0.9812103656121473,
108259,255_30,0.0233173370361328,0.006379,0.040969,0.012473,0.977505,0.995833,0.959839,0.956,0.9098484067498572,0.9319846630096436,0.8759452700614929,0.1165437847375869,0.9866401760423792,
108259,45_30,0.0482702255249023,0.006488,0.042816,0.01325,0.973631,0.995851,0.952381,0.948617,0.9065652512257596,0.915431022644043,0.8673355579376221,0.1307297796010971,0.9863573894103504,
108259,-45_30,0.0359039306640625,0.006656,0.045816,0.013067,0.973948,0.991837,0.956693,0.949219,0.9127232121708236,0.935883104801178,0.8846954107284546,0.1123137176036834,0.9856026875062196,
111863,-45_30,0.0317764282226562,0.006903,0.045365,0.015939,0.977199,0.986842,0.967742,0.955414,0.9636785940998934,0.9605093598365784,0.8690089583396912,0.0999518632888794,0.9845767310762132,
