object_id,view_angle,box_img_ratio,CD,max. CD,HD,Dice,IoGT,IoP,IoU,SSIM,MS-SSIM,FSIM,GMSD,ZNCC,IoGT-BB
54629,165_30,0.0033483505249023,0.004896,0.018067,0.00928,1.0,1.0,1.0,1.0,0.8646353170979115,0.915317952632904,0.9113933444023132,0.1178809627890586,0.9912692721701348,
54629,135_30,0.0002899169921875,0.004885,0.030075,0.009239,0.99854,1.0,0.997085,0.997085,0.8646651390985478,0.9274408221244812,0.9208421111106871,0.1087018623948097,0.9921900417184216,
54629,-45_30,0.00128173828125,0.004914,0.020828,0.00936,1.0,1.0,1.0,1.0,0.8959615717017896,0.9393457770347596,0.9146947860717772,0.1121962144970893,0.9939965156745284,
54629,225_30,0.0027809143066406,0.004892,0.019064,0.009214,1.0,1.0,1.0,1.0,0.880431245449902,0.9276981949806212,0.9148505926132202,0.1074390113353729,0.9929371953903467,
54629,255_30,0.0,0.004864,0.021425,0.009195,1.0,1.0,1.0,1.0,0.920686911995378,0.9516223073005676,0.926182210445404,0.0973482951521873,0.9954087602154964,
54629,15_30,0.0033702850341796,0.004867,0.016611,0.009161,1.0,1.0,1.0,1.0,0.8913025539950591,0.9385416507720948,0.9186448454856871,0.1132627502083778,0.9924253377058346,
54629,195_30,0.0048179626464843,0.004859,0.019906,0.009239,1.0,1.0,1.0,1.0,0.8704764106614955,0.9172675013542176,0.9119143486022948,0.1185143366456031,0.9914342650070396,
54629,285_30,0.0,0.004869,0.020061,0.009228,1.0,1.0,1.0,1.0,0.9199944849694368,0.9517204761505128,0.9230136275291444,0.0979874283075332,0.9958889478064996,
54629,45_30,0.0,0.004935,0.020078,0.009382,1.0,1.0,1.0,1.0,0.8954762038961261,0.9455554485321044,0.9263880252838136,0.1054596081376075,0.9939107901044228,
54629,-15_30,0.0023345947265625,0.004876,0.01767,0.009223,1.0,1.0,1.0,1.0,0.8897673178453784,0.9368794560432434,0.9094542264938354,0.1163758039474487,0.9920585540915644,
54629,75_30,0.0,0.005102,0.026447,0.009745,0.994186,1.0,0.988439,0.988439,0.9216861809953594,0.9643033146858216,0.9428254961967468,0.0804497003555297,0.9959617281108192,
54629,105_30,0.0,0.004888,0.030845,0.009248,1.0,1.0,1.0,1.0,0.9225095287842192,0.9651082158088684,0.9442506432533264,0.0790174975991249,0.9957471486223688,
55398,105_30,0.1126823425292968,0.009136,0.062199,0.023926,0.95729,0.964392,0.950292,0.918079,0.9089667730898022,0.8895815014839172,0.7921282052993774,0.1555785238742828,0.9680110968751112,
55398,195_30,0.0881767272949218,0.007018,0.061146,0.0137,0.995448,0.99696,0.993939,0.990937,0.9082779027036856,0.9298396706581116,0.8785865902900696,0.1305609494447708,0.9792828969432584,
55398,-15_30,0.0856208801269531,0.006912,0.061448,0.014948,0.983459,0.993921,0.973214,0.967456,0.8840000180865863,0.8914377689361572,0.8113747835159302,0.1590634137392044,0.9706716588357304,
55398,15_30,0.0457963943481445,0.007269,0.061678,0.016879,0.981873,0.990854,0.973054,0.964392,0.9062198866498308,0.9209426045417786,0.8639776110649109,0.1343063712120056,0.9827310390103758,
55398,165_30,0.0452785491943359,0.007143,0.061109,0.017111,0.981982,0.996951,0.967456,0.964602,0.9162588135066992,0.9413349628448486,0.898383617401123,0.1179430186748504,0.9868524076741818,
55398,75_30,0.1073064804077148,0.009195,0.064381,0.025874,0.960118,0.955882,0.964392,0.923295,0.9026692041329524,0.8771068453788757,0.7651616334915161,0.159847006201744,0.966464646683076,
55398,45_30,0.1073598861694336,0.007449,0.062233,0.017316,0.973294,0.99696,0.950725,0.947977,0.9186513957820528,0.9319772720336914,0.860813319683075,0.1306737810373306,0.9828153348191232,
55398,-45_30,0.0969181060791015,0.007091,0.061846,0.017373,0.99696,1.0,0.993939,0.993939,0.9015952027608676,0.9310011267662048,0.8782299757003784,0.1182563751935958,0.9818319737724396,
55398,135_30,0.1096248626708984,0.007039,0.061729,0.014801,0.98941,0.993921,0.98494,0.979042,0.9065424845401217,0.9142114520072936,0.8400252461433411,0.1442570388317108,0.9771857564917994,
55398,225_30,0.0969181060791015,0.006969,0.061455,0.015907,0.971168,0.972644,0.969697,0.943953,0.9000540721377004,0.9378630518913268,0.8910021781921387,0.124228648841381,0.983428986260883,
55398,285_30,0.0745697021484375,0.010106,0.076586,0.033927,0.930876,0.92378,0.93808,0.87069,0.8645425905539226,0.8628508448600769,0.7762176990509033,0.166941225528717,0.965281905455554,
55398,255_30,0.0803375244140625,0.009864,0.079751,0.033012,0.931677,0.914634,0.949367,0.872093,0.8562627353494183,0.831671416759491,0.7321590781211853,0.1784906238317489,0.950283416039306,
55766,255_30,0.0665626525878906,0.006483,0.047732,0.012652,0.991681,0.993333,0.990033,0.983498,0.9387264419614368,0.9504079222679138,0.8902695178985596,0.1239271685481071,0.9849836634951888,
55766,15_30,0.0509662628173828,0.006928,0.051883,0.015662,0.986842,1.0,0.974026,0.974026,0.9239171897864176,0.9288203120231628,0.8645155429840088,0.148349717259407,0.9781103069047816,
55766,45_30,0.0675621032714843,0.006711,0.04602,0.013084,0.988581,0.986971,0.990196,0.977419,0.928578693146232,0.941558301448822,0.8556003570556641,0.1356752067804336,0.9801932540517118,
55766,165_30,0.0623130798339843,0.006502,0.046789,0.012528,0.97651,0.97651,0.97651,0.954098,0.9417917501202198,0.947094738483429,0.8925183415412903,0.129594400525093,0.979924574234208,
55766,75_30,0.0608425140380859,0.007579,0.059497,0.019568,0.967213,0.970395,0.964052,0.936508,0.8908450347346065,0.8728678822517395,0.7369311451911926,0.1803497970104217,0.959575772509605,
55766,225_30,0.0846614837646484,0.006369,0.045584,0.01219,0.990099,1.0,0.980392,0.980392,0.9356621923443028,0.9428732991218568,0.8844053745269775,0.1226317659020423,0.9768495883999424,
55766,285_30,0.0645370483398437,0.006803,0.045925,0.012989,0.972358,0.996667,0.949206,0.946203,0.9396292216037132,0.9489440321922302,0.8852309584617615,0.1213975176215171,0.9834450651657864,
55766,-15_30,0.0676784515380859,0.006272,0.045657,0.012161,0.988391,0.996656,0.980263,0.977049,0.9370988074547414,0.9483535885810852,0.8860740661621094,0.1310727745294571,0.9803064860516068,
55766,105_30,0.0889949798583984,0.008183,0.066873,0.021931,0.967213,0.973597,0.960912,0.936508,0.8834556484731294,0.82920902967453,0.7054088115692139,0.19258713722229,0.9455317494995124,
55766,195_30,0.0701484680175781,0.006541,0.04501,0.012494,0.988543,0.983713,0.993421,0.977346,0.9383411027782323,0.9476615786552428,0.8880382180213928,0.1317117661237716,0.9795325214521609,
55766,135_30,0.1281051635742187,0.006631,0.046168,0.012484,0.988468,0.990099,0.986842,0.977199,0.9355943489007758,0.9425690770149232,0.8722419738769531,0.127067431807518,0.9821187078499324,
55766,-45_30,0.0835943222045898,0.0062,0.046077,0.011539,0.990099,0.996678,0.983607,0.980392,0.9372257389787888,0.9483281970024108,0.8869897127151489,0.1232649385929107,0.9813438626979732,
