object_id,view_angle,box_img_ratio,CD,max. CD,HD,Dice,IoGT,IoP,IoU,SSIM,MS-SSIM,FSIM,GMSD,ZNCC,IoGT-BB
134855,-45_30,0.1172561645507812,0.008988,0.083746,0.024616,0.981295,0.988406,0.974286,0.963277,0.8755397337148261,0.8837315440177917,0.8176471590995789,0.1668097376823425,0.9639329998662188,0.8999999761581421
134855,-15_30,0.0419158935546875,0.009343,0.081552,0.025355,0.982759,0.991304,0.974359,0.966102,0.8811594085085421,0.8956311345100403,0.8255012631416321,0.1692852228879928,0.9709003966708456,0.8999999761581421
134855,195_30,0.0419158935546875,0.009444,0.081364,0.026425,0.984173,0.991304,0.977143,0.968839,0.8915915416735861,0.9041696190834044,0.8397091627120972,0.1612265408039093,0.9741985512090768,0.800000011920929
134855,45_30,0.0058765411376953,0.010153,0.12484,0.028311,0.977401,0.98017,0.974648,0.955801,0.9073675889017708,0.9151260256767272,0.8445664048194885,0.1424566656351089,0.9801737070734696,0.0750000029802322
134855,15_30,0.015751838684082,0.008933,0.08496,0.02336,0.982857,0.997101,0.969014,0.966292,0.9011422978058564,0.922330677509308,0.8546760678291321,0.1514449268579483,0.9774491925073706,0.75
134855,225_30,0.1172561645507812,0.009169,0.08496,0.024795,0.984218,0.991329,0.977208,0.968927,0.8849088281198584,0.8924787640571594,0.8258152008056641,0.1634781509637832,0.9658459725250862,0.800000011920929
134855,255_30,0.1085472106933593,0.009455,0.085013,0.025708,0.990629,1.0,0.981432,0.981432,0.8640527417017947,0.8649344444274902,0.7777308821678162,0.1879691332578659,0.944184860383382,0.8999999761581421
134855,285_30,0.1087474822998046,0.008556,0.081881,0.022537,0.979943,0.991304,0.968839,0.960674,0.8843881206626752,0.9011735916137696,0.8177182674407959,0.169465035200119,0.9659627583499096,0.8999999761581421
134855,165_30,0.0156412124633789,0.009021,0.08437,0.026312,0.982857,0.991354,0.974504,0.966292,0.9136511803136358,0.933260142803192,0.8677995800971985,0.1405060440301895,0.9780099953508916,0.6000000238418579
134855,105_30,0.0018310546875,0.010044,0.128475,0.028334,0.977528,0.977528,0.977528,0.956044,0.9312320800956868,0.9448261857032776,0.8767911791801453,0.1232614815235138,0.9853278068256316,0.025000000372529
134855,75_30,0.0018310546875,0.009978,0.133349,0.029482,0.984572,0.980447,0.988732,0.969613,0.9286582292593768,0.9426822662353516,0.8734844923019409,0.125141441822052,0.984769864505618,0.025000000372529
134855,135_30,0.0058765411376953,0.009781,0.130295,0.027026,0.975818,0.974432,0.977208,0.952778,0.9106479385020244,0.9189038872718812,0.8514986038208008,0.1396389752626419,0.9808193298528656,0.050000000745058
137239,-15_30,0.0894308090209961,0.137597,0.446642,0.330396,0.284173,0.331933,0.248428,0.165618,0.82099115932147,0.7810121178627014,0.6961403489112854,0.23238305747509,0.7838970796258604,0.8333333134651184
137239,165_30,0.0439357757568359,0.011615,0.136107,0.033275,0.93712,0.946721,0.927711,0.881679,0.9313608111552972,0.90763920545578,0.786560595035553,0.1409621983766555,0.959892782573972,0.375
137239,105_30,0.04351806640625,0.00873,0.078711,0.024862,0.969697,0.979592,0.96,0.941176,0.931656788966642,0.927865505218506,0.7946177124977112,0.1360164135694503,0.9705171622570722,0.5555555820465088
137239,225_30,0.0492210388183593,0.021625,0.134613,0.055452,0.871698,0.927711,0.822064,0.772575,0.9325454055213463,0.9086888432502748,0.7519785761833191,0.1552499830722808,0.9536160389207432,0.5208333134651184
137239,285_30,0.1022930145263671,0.032092,0.148327,0.100336,0.74744,0.904959,0.636628,0.59673,0.7935928284087352,0.7331916689872742,0.670295000076294,0.2361905723810196,0.8061330450261626,0.8333333134651184
137239,195_30,0.0472240447998046,0.007197,0.077009,0.022119,0.962343,0.987124,0.938776,0.927419,0.9645011440824452,0.9735048413276672,0.9134088158607484,0.0918403416872024,0.9928074677103678,0.6666666865348816
137239,255_30,0.0655460357666015,0.024134,0.129125,0.087187,0.787149,0.790323,0.784,0.649007,0.9290224829775854,0.9220583438873292,0.8265416622161865,0.1604364067316055,0.9479851167593176,0.6944444179534912
137239,-45_30,0.1380615234375,0.041403,0.224551,0.124953,0.654479,0.721774,0.598662,0.486413,0.771058003060443,0.7466967701911926,0.6987060904502869,0.2431042641401291,0.7960369085437468,0.8333333134651184
137239,45_30,0.0453300476074218,0.022166,0.177096,0.068256,0.818182,0.884615,0.761029,0.692308,0.9163822912619218,0.9130502343177797,0.7990854382514954,0.1504812538623809,0.9563983242256378,0.6944444179534912
137239,75_30,0.0383586883544921,0.009714,0.064029,0.02636,0.956522,0.971888,0.941634,0.916667,0.9096266485078384,0.8944606184959412,0.7488821744918823,0.1573620289564132,0.9515157127183848,0.4166666567325592
137239,135_30,0.0483417510986328,0.0115,0.072193,0.032847,0.965795,0.97561,0.956175,0.933852,0.9394266117067264,0.9149789214134216,0.7745277285575867,0.1367803812026977,0.9590714783761284,0.6666666865348816
137239,15_30,0.0473909378051757,0.06437,0.286355,0.17353,0.56239,0.677966,0.48048,0.391198,0.8377715957793279,0.8133504390716553,0.7190837264060974,0.2047414034605026,0.842859606870599,0.625
